bldg_id,log,lat,area,meshblock,hhold_id
15157,8414874.25,523056.95,177.92,Leone,3286
15159,8414876.20,523117.37,209.50,Leone,3586
15160,8414882.64,523561.63,213.35,Leone,3429
15161,8414887.21,523052.88,183.14,Leone,3736
15163,8414887.83,523030.24,213.32,Leone,3442
15164,8414889.97,523528.30,177.11,Leone,3295
15167,8414895.81,523574.13,101.44,Leone,3493
15168,8414894.50,523250.99,143.69,Leone,3578
15172,8414906.66,523021.83,119.07,Leone,3599
15173,8414903.90,523299.28,202.83,Leone,3284
15175,8414907.72,523498.79,226.60,Leone,3588
15177,8414913.62,523047.96,205.26,Leone,3647
15179,8414918.47,523005.77,87.58,Leone,3370
15180,8414921.32,523071.39,159.21,Leone,3719
15181,8414922.31,523463.07,180.05,Leone,3279
15183,8414926.72,523529.39,94.81,Leone,3680
15194,8414942.38,522993.41,218.95,Leone,3648
15195,8414943.45,523285.80,182.63,Leone,3747
