bldg_id,log,lat,area,meshblock
3922,8417104.39,526050.69,78.76,Mapusagafou
3923,8417110.90,526253.31,121.26,Mapusagafou
3924,8417123.21,526249.39,71.22,Mapusagafou
3925,8417124.93,526300.80,143.95,Mapusagafou
3926,8417128.87,526239.52,137.52,Mapusagafou
3927,8417131.69,526199.56,135.44,Mapusagafou
3930,8417155.45,526170.33,229.09,Mapusagafou
3931,8417156.61,526021.98,197.13,Mapusagafou
3932,8417157.74,526186.77,182.55,Mapusagafou
3933,8417159.46,526560.72,279.30,Mapusagafou
3934,8417175.98,526113.49,233.83,Mapusagafou
3935,8417189.60,526040.78,210.38,Mapusagafou
3936,8417248.64,526054.21,266.60,Mapusagafou
3937,8417257.25,526078.10,54.46,Mapusagafou
3939,8416191.81,526474.21,43.02,Mapusagafou
3942,8416213.37,526477.12,112.95,Mapusagafou
3943,8416208.96,526442.86,44.61,Mapusagafou
3946,8416220.11,526457.25,72.80,Mapusagafou
3947,8416149.10,526448.08,47.46,Mapusagafou
3948,8416156.67,526438.96,91.00,Mapusagafou
3949,8416213.55,526402.44,45.68,Mapusagafou
3952,8416187.51,526420.26,205.91,Mapusagafou
3954,8416241.41,526370.77,153.99,Mapusagafou
3955,8416194.92,526366.81,82.79,Mapusagafou
3956,8416124.95,526380.22,179.15,Mapusagafou
3957,8416140.89,526340.91,152.21,Mapusagafou
3959,8416177.74,526226.50,140.07,Mapusagafou
3961,8416224.71,526271.32,127.94,Mapusagafou
3962,8416225.89,526257.27,37.47,Mapusagafou
3963,8416236.80,526262.67,56.21,Mapusagafou
3964,8416261.28,526244.14,65.66,Mapusagafou
3965,8416231.64,526286.69,46.57,Mapusagafou
3966,8416283.24,526308.70,125.98,Mapusagafou
3967,8416141.20,526262.32,69.20,Mapusagafou
3968,8416117.76,526239.95,210.27,Mapusagafou
3969,8416106.23,526221.05,69.20,Mapusagafou
3970,8416094.20,526202.36,69.20,Mapusagafou
3971,8416061.25,526176.73,239.41,Mapusagafou
3972,8416049.78,526233.54,239.41,Mapusagafou
3973,8416029.42,526217.44,239.41,Mapusagafou
3975,8416065.77,526343.83,119.53,Mapusagafou
3976,8416131.52,526182.02,69.20,Mapusagafou
3977,8416118.88,526057.70,69.20,Mapusagafou
3978,8416122.13,526084.80,69.20,Mapusagafou
3979,8416040.81,526072.51,69.20,Mapusagafou
3980,8416053.28,526084.69,86.01,Mapusagafou
3981,8416038.10,526114.69,86.01,Mapusagafou
3982,8416027.62,526100.59,86.01,Mapusagafou
3983,8416051.52,526062.91,51.92,Mapusagafou
3984,8416018.76,526170.78,208.79,Mapusagafou
3985,8416009.08,526205.45,75.40,Mapusagafou
3986,8416261.36,526577.96,40.02,Mapusagafou
3987,8416261.48,526548.78,191.01,Mapusagafou
3989,8416290.41,526586.86,50.54,Mapusagafou
3990,8416284.74,526609.16,65.69,Mapusagafou
3991,8416224.86,526895.56,191.17,Mapusagafou
3993,8416195.97,526624.88,263.86,Mapusagafou
3994,8416291.04,526550.82,163.59,Mapusagafou
3995,8416369.65,526584.31,221.47,Mapusagafou
3997,8416311.98,526508.04,181.48,Mapusagafou
3998,8416285.16,526509.61,161.04,Mapusagafou
3999,8416255.92,526513.94,143.18,Mapusagafou
4000,8416236.25,526440.55,91.36,Mapusagafou
4001,8416236.14,526428.98,45.68,Mapusagafou
4003,8416255.97,526417.17,207.60,Mapusagafou
4005,8416321.86,526389.17,154.02,Mapusagafou
4006,8416355.81,526366.76,82.11,Mapusagafou
4007,8416373.90,526376.29,181.45,Mapusagafou
4008,8416352.14,526415.28,273.61,Mapusagafou
4009,8416294.36,526403.97,86.58,Mapusagafou
4010,8416283.31,526415.01,63.78,Mapusagafou
4011,8416275.32,526398.14,138.40,Mapusagafou
4012,8416289.32,526380.72,55.01,Mapusagafou
4013,8416337.63,526461.40,125.32,Mapusagafou
4014,8416355.92,526483.99,105.55,Mapusagafou
4015,8416342.24,526494.76,103.96,Mapusagafou
4018,8416334.24,526700.95,128.88,Mapusagafou
4020,8416422.84,526643.45,69.80,Mapusagafou
4024,8416391.85,526514.67,235.73,Mapusagafou
4025,8416431.15,526506.91,117.86,Mapusagafou
4026,8416470.54,526563.94,184.96,Mapusagafou
4028,8416459.88,526536.02,92.34,Mapusagafou
4030,8416453.18,526465.45,154.27,Mapusagafou
4032,8416456.45,526451.22,206.97,Mapusagafou
4033,8416504.91,526438.32,42.02,Mapusagafou
4034,8416490.14,526460.70,36.76,Mapusagafou
4036,8416479.49,526439.94,81.88,Mapusagafou
4037,8416578.61,526445.09,278.58,Mapusagafou
4038,8416462.58,526393.28,59.55,Mapusagafou
4039,8416471.61,526366.98,36.58,Mapusagafou
4040,8416448.34,526347.71,73.25,Mapusagafou
4041,8416436.41,526360.77,93.89,Mapusagafou
4042,8416448.09,526371.60,102.71,Mapusagafou
4044,8416601.54,526291.16,71.70,Mapusagafou
4045,8416414.65,526168.04,145.00,Mapusagafou
4047,8416444.12,526650.33,34.15,Mapusagafou
4048,8416529.90,526638.62,108.82,Mapusagafou
4050,8416553.10,526645.95,57.49,Mapusagafou
4051,8416631.61,526660.39,113.24,Mapusagafou
4053,8416632.51,526515.80,83.10,Mapusagafou
4054,8416613.63,526508.51,99.30,Mapusagafou
4055,8416653.27,526540.41,293.81,Mapusagafou
4056,8416667.52,526553.06,166.02,Mapusagafou
4059,8416759.07,526422.56,192.85,Mapusagafou
4060,8416738.83,526346.58,228.04,Mapusagafou
4061,8416666.50,526361.53,156.79,Mapusagafou
4062,8416647.58,526395.83,100.00,Mapusagafou
4063,8416798.87,526417.78,46.34,Mapusagafou
4064,8416709.63,526698.44,78.39,Mapusagafou
4065,8416672.92,526706.77,228.74,Mapusagafou
4066,8416737.98,526725.30,36.94,Mapusagafou
4067,8416530.27,526749.33,111.84,Mapusagafou
4068,8416696.74,526744.96,45.47,Mapusagafou
4069,8416786.53,526877.28,144.60,Mapusagafou
4070,8416746.59,526705.88,133.97,Mapusagafou
4071,8416615.28,526808.44,243.72,Mapusagafou
4073,8416601.47,526793.90,147.29,Mapusagafou
4074,8416617.99,526787.81,88.82,Mapusagafou
4075,8416568.54,526865.04,96.19,Mapusagafou
4077,8416568.31,526812.86,50.38,Mapusagafou
4078,8416570.49,526963.39,171.71,Mapusagafou
4079,8416663.78,526907.96,41.33,Mapusagafou
4080,8416719.62,526984.65,140.64,Mapusagafou
4081,8416710.72,526543.18,56.35,Mapusagafou
4082,8416690.63,526538.08,69.41,Mapusagafou
4083,8416695.88,526566.70,40.60,Mapusagafou
4084,8416735.55,526555.91,56.35,Mapusagafou
4085,8416753.11,526612.10,234.76,Mapusagafou
4086,8416805.33,526706.21,65.31,Mapusagafou
4087,8416828.80,526695.36,118.05,Mapusagafou
4089,8416923.09,526724.62,117.90,Mapusagafou
4090,8416915.75,526738.06,50.21,Mapusagafou
4091,8416901.26,526702.11,45.07,Mapusagafou
4092,8416974.79,526691.31,174.34,Mapusagafou
4093,8416956.95,526666.41,53.27,Mapusagafou
4094,8416901.84,526629.57,81.06,Mapusagafou
4095,8416921.24,526612.89,81.15,Mapusagafou
4096,8416952.68,526600.13,185.48,Mapusagafou
4097,8416982.38,526581.73,100.63,Mapusagafou
4098,8417004.13,526586.59,255.28,Mapusagafou
4099,8417027.28,526591.47,79.71,Mapusagafou
4101,8417060.25,526665.57,45.36,Mapusagafou
4102,8416992.68,526683.80,72.41,Mapusagafou
4103,8417017.03,526735.48,133.00,Mapusagafou
4104,8417006.94,526752.18,119.57,Mapusagafou
4105,8417009.77,526783.42,134.90,Mapusagafou
4106,8417024.56,526762.01,85.12,Mapusagafou
4107,8417023.07,526791.41,86.20,Mapusagafou
4110,8417103.73,526804.51,94.41,Mapusagafou
4111,8417048.30,526781.16,98.83,Mapusagafou
4112,8417077.45,526710.81,68.53,Mapusagafou
4114,8417156.51,526741.98,138.41,Mapusagafou
4115,8417048.54,526846.15,96.30,Mapusagafou
4116,8417085.03,526849.31,79.35,Mapusagafou
4117,8417200.12,526744.67,121.82,Mapusagafou
4119,8417189.01,526827.76,93.24,Mapusagafou
4120,8417224.90,526756.45,43.55,Mapusagafou
4121,8417233.54,526766.37,106.31,Mapusagafou
4122,8417178.32,526657.75,244.91,Mapusagafou
4123,8417162.59,526614.10,92.52,Mapusagafou
4124,8417175.82,526581.47,84.13,Mapusagafou
4125,8416898.69,526570.25,77.37,Mapusagafou
4126,8416875.58,526569.98,150.13,Mapusagafou
4127,8416884.52,526553.14,99.37,Mapusagafou
4128,8416850.21,526542.31,105.77,Mapusagafou
4129,8416843.48,526522.01,146.44,Mapusagafou
4130,8416858.38,526502.14,145.90,Mapusagafou
4131,8416891.38,526494.91,205.23,Mapusagafou
4132,8416917.21,526508.57,100.36,Mapusagafou
4133,8416929.28,526489.28,152.12,Mapusagafou
4134,8416911.66,526479.76,176.56,Mapusagafou
4135,8416892.75,526468.06,145.90,Mapusagafou
4136,8416940.03,526465.27,138.68,Mapusagafou
4137,8416923.23,526456.88,163.39,Mapusagafou
4138,8416905.17,526442.99,208.75,Mapusagafou
4140,8416957.94,526423.68,135.08,Mapusagafou
4141,8416919.91,526401.21,256.09,Mapusagafou
4142,8416893.23,526396.24,156.09,Mapusagafou
4143,8416889.25,526350.18,185.93,Mapusagafou
4144,8416865.27,526340.54,143.82,Mapusagafou
4145,8416928.06,526335.55,164.38,Mapusagafou
4146,8417087.81,526418.95,81.88,Mapusagafou
4147,8417089.96,526315.50,108.21,Mapusagafou
4148,8417113.23,526286.18,59.15,Mapusagafou
4149,8417115.01,526006.68,75.02,Mapusagafou
4150,8416937.46,526069.63,55.19,Mapusagafou
4151,8416927.56,526083.19,73.49,Mapusagafou
4152,8416834.59,526182.75,212.22,Mapusagafou
4153,8417268.49,526687.09,95.64,Mapusagafou
4154,8417316.52,526690.02,178.96,Mapusagafou
4155,8417259.50,526748.41,105.23,Mapusagafou
4156,8417286.18,526719.19,91.48,Mapusagafou
4157,8417288.89,526790.00,163.76,Mapusagafou
4158,8417257.21,526820.09,106.51,Mapusagafou
4159,8417270.34,526832.19,69.09,Mapusagafou
4160,8417247.08,526836.45,78.84,Mapusagafou
4161,8417258.97,526903.49,217.66,Mapusagafou
4163,8417344.21,526866.58,163.28,Mapusagafou
4164,8417314.25,526908.11,136.10,Mapusagafou
4166,8416926.77,525920.64,114.35,Mapusagafou
4167,8416238.46,527144.68,263.46,Mapusagafou
4169,8416224.01,527049.09,90.01,Mapusagafou
15545,8416076.45,526555.70,159.16,Mapusagafou
15546,8416075.26,526558.85,280.95,Mapusagafou
15548,8416374.68,527209.81,221.34,Mapusagafou
15553,8416346.95,527202.80,161.95,Mapusagafou
15554,8416340.60,527201.05,225.00,Mapusagafou
15560,8416834.59,526182.75,103.34,Mapusagafou
8617,8423727.54,542703.40,32.37,Masausi
8618,8423683.57,542676.35,280.41,Masausi
8619,8423668.96,542679.30,35.01,Masausi
8620,8423541.48,542589.79,93.44,Masausi
8621,8423532.33,542577.49,184.28,Masausi
8622,8423563.74,542579.30,174.53,Masausi
8623,8423561.46,542641.22,159.42,Masausi
8625,8423544.89,542635.73,108.11,Masausi
8626,8423534.99,542646.09,131.69,Masausi
8627,8423532.94,542672.83,273.66,Masausi
8628,8423522.16,542702.54,104.34,Masausi
8629,8423567.78,542610.85,138.71,Masausi
8630,8423537.94,542610.69,34.99,Masausi
8631,8423556.42,542687.31,48.90,Masausi
8632,8423486.85,542674.20,258.42,Masausi
8633,8423507.38,542586.15,98.26,Masausi
8635,8423509.56,542605.86,179.74,Masausi
8636,8423513.46,542624.31,139.17,Masausi
8637,8423552.99,542528.45,166.84,Masausi
8638,8423550.31,542558.23,196.46,Masausi
8639,8423513.80,542550.90,216.08,Masausi
8640,8423515.30,542565.40,158.48,Masausi
8642,8423501.46,542515.09,195.97,Masausi
8645,8423517.28,542516.69,182.13,Masausi
8648,8423554.50,542492.13,248.70,Masausi
8649,8423543.14,542503.48,241.86,Masausi
8652,8423474.81,542462.41,122.20,Masausi
8654,8423478.41,542498.97,51.13,Masausi
8655,8423504.96,542472.62,126.04,Masausi
8656,8423514.04,542462.42,37.19,Masausi
8658,8423515.28,542535.68,179.55,Masausi
8662,8423588.20,542627.22,298.67,Masausi
8664,8423443.73,542717.94,177.15,Masausi
8666,8423329.86,542430.53,32.16,Masausi
8667,8423140.20,542585.46,34.90,Masausi
8669,8423128.63,542715.66,112.92,Masausi
8670,8423159.85,542717.89,30.73,Masausi
8671,8423033.13,542598.51,97.79,Masausi
8673,8423026.26,542477.00,39.70,Masausi
8674,8423299.78,542076.18,261.34,Masausi
8676,8423323.43,542072.42,110.68,Masausi
8677,8423322.81,542175.94,56.67,Masausi
8678,8423345.36,542042.42,39.31,Masausi
8679,8423992.13,542169.94,170.22,Masausi
8683,8423044.94,542553.61,70.99,Masausi
8684,8423054.73,542572.24,57.87,Masausi
8685,8423343.30,541146.77,130.22,Masefau
8686,8423443.78,541088.95,148.31,Masefau
8689,8423443.11,540980.98,69.43,Masefau
8691,8423417.60,540850.18,211.47,Masefau
8692,8423445.30,540789.93,226.83,Masefau
8693,8423439.53,540722.38,165.37,Masefau
8694,8423564.70,541273.20,128.24,Masefau
8695,8423601.74,541287.86,103.31,Masefau
8697,8423710.52,541293.48,154.76,Masefau
8698,8423740.87,541243.12,118.31,Masefau
8699,8423769.77,541238.54,49.56,Masefau
8700,8423714.04,541400.54,137.65,Masefau
8701,8423731.04,541409.79,30.81,Masefau
8702,8423913.92,541278.00,88.35,Masefau
8704,8423730.02,540672.63,162.81,Masefau
8705,8423703.97,540448.73,66.67,Masefau
8706,8423643.14,540349.65,176.11,Masefau
8707,8423618.50,540309.84,177.61,Masefau
8708,8423622.54,540281.45,163.14,Masefau
8709,8423588.90,540292.80,169.34,Masefau
8710,8423614.73,540259.46,186.85,Masefau
8711,8423606.67,540238.76,187.51,Masefau
8713,8423581.62,540251.55,117.84,Masefau
8715,8423617.82,540178.82,228.45,Masefau
8716,8423635.49,540188.57,130.65,Masefau
8718,8423657.79,540128.59,48.13,Masefau
8719,8423704.39,540040.13,260.55,Masefau
8720,8423743.10,539942.35,151.46,Masefau
8721,8423736.03,539961.95,185.07,Masefau
8723,8423755.52,539855.98,299.38,Masefau
8724,8423784.40,539827.65,171.40,Masefau
8725,8423749.71,539839.33,165.18,Masefau
8726,8423793.26,539782.26,187.70,Masefau
8727,8423803.06,539811.53,106.84,Masefau
8728,8423803.80,539745.43,236.69,Masefau
8729,8423819.13,539732.63,187.74,Masefau
8731,8423812.15,539775.87,133.95,Masefau
8732,8423811.94,539802.30,115.67,Masefau
8733,8423755.50,539751.29,154.60,Masefau
8734,8423755.02,539727.22,100.68,Masefau
8735,8423737.36,539739.35,130.51,Masefau
8736,8423786.91,539792.40,43.85,Masefau
8738,8423864.85,539768.64,157.22,Masefau
8739,8423841.50,539705.08,170.82,Masefau
8740,8423845.66,539717.01,157.85,Masefau
8741,8423856.66,539692.05,199.43,Masefau
8742,8423812.58,539676.07,252.05,Masefau
8743,8423805.05,539690.96,143.90,Masefau
8745,8423920.96,539683.30,141.11,Masefau
8746,8423901.33,539712.53,116.81,Masefau
8747,8423898.94,539676.68,108.92,Masefau
8748,8423949.73,539684.13,247.07,Masefau
8750,8423958.06,539545.86,155.00,Masefau
8752,8423885.59,539423.55,90.94,Masefau
8753,8423844.01,539331.58,113.74,Masefau
8754,8423784.60,539253.23,182.39,Masefau
8756,8423714.50,539165.69,76.73,Masefau
8757,8423594.00,539053.25,65.88,Masefau
8759,8423614.10,539077.93,62.37,Masefau
8760,8423452.53,539007.77,127.79,Masefau
8761,8423461.19,539043.58,136.25,Masefau
8763,8423392.94,539010.19,80.12,Masefau
8764,8423258.89,538952.64,138.02,Masefau
8767,8423594.90,539224.33,49.77,Masefau
8768,8423510.65,539223.69,55.01,Masefau
8769,8423641.90,539297.04,183.98,Masefau
8770,8423635.31,539268.18,66.03,Masefau
8771,8423690.75,539599.55,153.16,Masefau
8772,8424074.62,539650.49,299.27,Masefau
8774,8424054.28,539624.50,160.06,Masefau
8775,8424035.88,539638.32,67.82,Masefau
8776,8424076.82,539687.18,177.03,Masefau
8777,8424109.20,539670.18,255.51,Masefau
8778,8424069.63,539743.83,208.14,Masefau
8779,8424082.07,539706.50,128.67,Masefau
8780,8424126.17,539717.44,148.18,Masefau
8781,8424137.92,539701.22,163.32,Masefau
8782,8424147.03,539750.31,152.24,Masefau
8783,8424116.31,539732.95,131.00,Masefau
8784,8424143.49,539719.54,182.06,Masefau
8785,8424168.56,539724.81,71.30,Masefau
8786,8424181.29,539816.07,95.88,Masefau
8787,8424197.44,539797.86,203.73,Masefau
8788,8424183.70,539785.09,147.24,Masefau
8789,8424169.42,539776.97,154.66,Masefau
8790,8424183.38,539759.88,196.71,Masefau
8791,8424214.04,539829.27,155.34,Masefau
8792,8424213.85,539808.93,133.88,Masefau
8793,8424212.77,539780.18,292.14,Masefau
8794,8424197.52,539766.31,121.09,Masefau
8797,8424171.10,539746.04,248.85,Masefau
8798,8424179.94,539732.85,55.59,Masefau
8800,8424250.04,539801.07,192.83,Masefau
8801,8424230.00,539814.99,239.25,Masefau
8802,8424226.05,539768.87,40.57,Masefau
8803,8424236.18,539839.33,133.81,Masefau
8804,8424238.40,539868.08,236.73,Masefau
8805,8424269.06,539810.37,57.19,Masefau
8806,8424265.10,539908.19,213.68,Masefau
8807,8424256.95,539883.64,240.11,Masefau
8808,8424226.60,539791.34,81.58,Masefau
8811,8423980.78,539558.81,130.88,Masefau
8812,8423942.60,539658.88,37.88,Masefau
8813,8423914.04,539671.53,52.09,Masefau
8814,8423517.66,541277.54,138.55,Masefau
8815,8423424.16,541055.31,79.40,Masefau
7530,8419051.84,533990.67,79.64,Matuu
7531,8419066.10,533976.88,80.96,Matuu
7532,8419072.89,533991.64,207.84,Matuu
7533,8419081.72,533969.88,101.66,Matuu
7534,8419091.19,533983.19,107.80,Matuu
7535,8419095.01,533958.58,178.45,Matuu
7536,8419105.22,533975.32,112.90,Matuu
7540,8419143.01,534034.12,129.66,Matuu
7541,8419156.32,533972.58,135.37,Matuu
7543,8419169.43,534018.76,142.51,Matuu
7544,8419172.67,534089.47,198.39,Matuu
7545,8419178.90,534009.19,105.91,Matuu
7546,8419180.38,534037.08,144.26,Matuu
7548,8419186.30,534080.39,112.53,Matuu
7549,8419185.74,533975.18,169.79,Matuu
7550,8419190.33,534002.03,91.27,Matuu
7551,8419187.92,533948.18,274.24,Matuu
7554,8419198.80,534052.98,214.83,Matuu
7555,8419202.29,534467.02,100.63,Matuu
7556,8419199.46,534074.33,189.94,Matuu
7557,8419205.24,533993.44,122.26,Matuu
7558,8419204.52,534020.83,157.56,Matuu
7559,8419208.53,534436.15,71.91,Matuu
7560,8419216.12,533957.22,145.42,Matuu
7561,8419216.25,534009.53,145.89,Matuu
7562,8419215.79,534040.66,176.04,Matuu
7563,8419217.19,534549.91,268.98,Matuu
7564,8419224.82,533945.39,139.99,Matuu
7565,8419222.51,533989.24,262.50,Matuu
7567,8419227.38,534096.13,298.38,Matuu
7568,8419239.17,534212.98,278.65,Matuu
7569,8419240.06,534521.97,155.40,Matuu
7570,8419236.92,534449.69,187.94,Matuu
7571,8419250.74,534468.78,124.14,Matuu
7572,8419248.91,533991.57,222.15,Matuu
7573,8419252.72,534073.08,138.72,Matuu
7575,8419251.28,534093.43,292.40,Matuu
7576,8419259.22,533920.31,150.06,Matuu
7578,8419272.32,534022.56,152.74,Matuu
7580,8419276.38,533939.78,92.71,Matuu
7583,8419282.92,534006.40,176.14,Matuu
7584,8419291.39,534137.62,79.78,Matuu
7585,8419292.43,533902.54,214.99,Matuu
7586,8419291.00,534112.03,205.92,Matuu
7588,8419298.62,534125.03,207.51,Matuu
7589,8419300.86,533946.50,140.06,Matuu
7590,8419306.12,533895.01,121.83,Matuu
7591,8419303.77,533927.80,196.90,Matuu
7592,8419307.64,534092.16,279.08,Matuu
7593,8419315.25,534014.02,96.46,Matuu
7594,8419320.26,534076.82,97.81,Matuu
7595,8419320.74,533888.99,184.17,Matuu
7596,8419317.98,534054.71,161.89,Matuu
7597,8419320.90,533940.34,86.55,Matuu
7598,8419322.32,534024.83,119.06,Matuu
7599,8419329.48,533969.76,81.78,Matuu
7600,8419336.06,534043.25,158.97,Matuu
7601,8419336.47,533953.86,161.46,Matuu
7602,8419348.93,533985.68,164.64,Matuu
7603,8419347.79,534007.37,280.03,Matuu
7604,8419356.46,534033.44,91.80,Matuu
7605,8419360.49,533874.62,167.98,Matuu
7606,8419385.72,533895.76,111.06,Matuu
7608,8419140.28,533966.77,88.75,Matuu
7610,8419366.64,533981.24,140.52,Matuu
7611,8419263.00,534061.55,35.69,Matuu
7612,8419268.52,534068.92,35.69,Matuu
7613,8419239.05,534082.18,35.69,Matuu
7615,8419281.05,534145.54,35.69,Matuu
7617,8419395.53,534010.06,64.32,Matuu
7618,8419261.91,534456.23,53.47,Matuu
7619,8419254.21,534441.13,32.37,Matuu
7620,8419156.29,534526.04,236.53,Matuu
7621,8419202.03,534522.04,147.37,Matuu
185,8416299.78,527417.20,216.36,Mesepa
186,8416304.45,527337.92,259.73,Mesepa
191,8416345.00,527334.03,294.11,Mesepa
192,8416345.96,527423.94,130.22,Mesepa
193,8416346.35,527290.51,205.11,Mesepa
195,8416348.50,527389.02,203.63,Mesepa
196,8416354.11,527407.81,165.42,Mesepa
197,8416357.75,527375.18,167.05,Mesepa
199,8416364.49,527268.30,191.76,Mesepa
203,8416378.16,527388.34,148.63,Mesepa
204,8416387.32,527449.95,142.82,Mesepa
205,8416389.65,527408.68,199.85,Mesepa
206,8416394.66,527270.84,151.19,Mesepa
207,8416401.38,527465.82,88.17,Mesepa
208,8416400.60,527428.74,221.36,Mesepa
212,8416411.77,527282.92,84.75,Mesepa
213,8416412.84,527476.89,148.03,Mesepa
214,8416420.47,527454.84,56.13,Mesepa
215,8416419.50,527353.73,169.36,Mesepa
216,8416422.09,527673.53,91.75,Mesepa
217,8416424.57,527245.20,99.44,Mesepa
219,8416431.17,527474.11,181.98,Mesepa
220,8416431.88,527553.13,88.53,Mesepa
221,8416437.11,527341.85,44.44,Mesepa
223,8416433.89,527575.71,136.74,Mesepa
224,8416439.84,527281.71,59.57,Mesepa
225,8416434.87,527301.43,223.73,Mesepa
228,8416447.69,527540.43,72.35,Mesepa
229,8416444.08,527433.39,160.09,Mesepa
230,8416451.66,527281.46,32.24,Mesepa
231,8416446.81,527408.74,248.50,Mesepa
233,8416452.93,527256.23,74.08,Mesepa
234,8416452.64,527390.95,149.82,Mesepa
235,8416460.14,527420.42,33.12,Mesepa
236,8416461.88,527493.27,75.24,Mesepa
237,8416456.89,527478.85,234.82,Mesepa
238,8416461.86,527287.16,78.58,Mesepa
239,8416462.46,527336.13,193.76,Mesepa
242,8416467.05,527467.15,107.24,Mesepa
246,8416461.39,527578.09,193.75,Mesepa
247,8416465.92,527653.59,246.39,Mesepa
248,8416471.29,527524.10,139.29,Mesepa
249,8416471.73,527507.46,74.43,Mesepa
252,8416471.95,527374.35,168.05,Mesepa
253,8416470.64,527613.26,243.16,Mesepa
254,8416482.20,527708.86,42.66,Mesepa
256,8416479.73,527764.30,149.68,Mesepa
258,8416481.88,527496.89,193.06,Mesepa
259,8416482.91,527554.68,221.56,Mesepa
261,8416489.04,527601.17,58.26,Mesepa
262,8416488.32,527306.82,111.97,Mesepa
263,8416492.50,527428.91,139.81,Mesepa
264,8416494.83,527529.72,97.52,Mesepa
266,8416489.25,527640.73,294.43,Mesepa
269,8416495.19,527346.02,256.12,Mesepa
270,8416502.24,527785.67,109.76,Mesepa
272,8416510.71,527556.66,60.29,Mesepa
275,8416513.78,527598.74,269.54,Mesepa
276,8416515.85,527630.69,278.47,Mesepa
280,8416530.52,527747.66,90.63,Mesepa
281,8416541.05,527835.17,88.30,Mesepa
286,8416546.40,527609.62,285.86,Mesepa
288,8416581.60,527618.02,253.65,Mesepa
289,8416572.18,527694.74,255.58,Mesepa
290,8416597.83,527719.97,58.06,Mesepa
292,8416643.01,527682.16,293.68,Mesepa
294,8416690.77,527986.57,39.60,Mesepa
302,8416717.21,527848.46,283.27,Mesepa
305,8416745.08,527894.57,81.03,Mesepa
309,8416769.01,527831.36,278.40,Mesepa
318,8416901.30,528191.97,170.64,Mesepa
321,8416921.08,528196.17,184.29,Mesepa
323,8416974.56,528012.25,154.94,Mesepa
324,8416982.39,527925.08,202.54,Mesepa
326,8417029.49,528057.66,166.00,Mesepa
327,8416457.26,527549.92,36.55,Mesepa
329,8416521.41,527573.32,52.90,Mesepa
330,8416523.17,527332.01,98.97,Mesepa
331,8416531.99,527302.21,241.98,Mesepa
333,8416474.89,527320.21,73.60,Mesepa
334,8416388.38,527238.27,286.08,Mesepa
335,8416484.66,527254.44,220.49,Mesepa
343,8416735.91,528043.16,97.29,Mesepa
346,8416303.91,527337.05,281.61,Mesepa
349,8416318.38,527532.51,294.02,Mesepa
351,8416285.28,527466.07,46.05,Mesepa
352,8416299.46,527417.14,204.68,Mesepa
15439,8416299.87,527491.26,180.70,Mesepa
15440,8416299.53,527490.53,206.20,Mesepa
15441,8416307.16,527312.53,63.27,Mesepa
15444,8416308.91,527513.84,116.66,Mesepa
15445,8416299.78,527417.20,216.36,Mesepa
15446,8416299.46,527417.14,204.68,Mesepa
15447,8416304.45,527337.92,259.73,Mesepa
15448,8416303.91,527337.05,281.61,Mesepa
15449,8416309.32,527512.60,195.54,Mesepa
15450,8416308.91,527513.84,116.66,Mesepa
15451,8416315.66,527298.23,262.91,Mesepa
15454,8416318.38,527532.51,162.14,Mesepa
15455,8416702.18,528014.53,285.54,Mesepa
15457,8416724.07,528033.00,244.33,Mesepa
15458,8416724.14,528032.88,238.49,Mesepa
15459,8417005.91,528146.76,132.36,Mesepa
4755,8416302.33,520582.78,207.35,Nua
4756,8416341.41,520581.82,213.16,Nua
4757,8416335.14,520595.87,114.03,Nua
4758,8416316.06,520604.41,128.44,Nua
4759,8416327.49,520600.96,72.75,Nua
4760,8416284.49,520634.91,140.25,Nua
4764,8416232.19,520723.87,92.15,Nua
4765,8416222.44,520730.52,152.73,Nua
4766,8416207.14,520736.66,206.01,Nua
4767,8416179.57,520743.00,68.08,Nua
4768,8416190.87,520737.80,113.85,Nua
4770,8416119.57,520785.51,133.87,Nua
4771,8416110.82,520812.04,201.78,Nua
4772,8416091.37,520805.30,190.50,Nua
4773,8416073.13,520850.77,188.01,Nua
4774,8416073.94,520877.93,279.52,Nua
4776,8416083.58,520836.58,56.17,Nua
4778,8416006.87,520920.24,290.71,Nua
4780,8416006.47,520829.18,287.92,Nua
4781,8416020.46,520863.98,92.31,Nua
4782,8416025.77,520838.11,220.66,Nua
4783,8416045.78,520821.95,135.14,Nua
4786,8415953.78,520830.23,74.92,Nua
4789,8415921.59,520846.06,258.19,Nua
4790,8415886.27,520828.75,130.40,Nua
4791,8415902.99,520832.50,272.28,Nua
4792,8415861.76,520887.62,287.13,Nua
4793,8415867.46,520914.36,130.10,Nua
4794,8415895.07,520923.11,229.01,Nua
4795,8415853.40,520935.06,66.71,Nua
4796,8415913.22,520944.81,187.76,Nua
4798,8415965.84,520938.19,187.29,Nua
4800,8415802.19,520848.65,268.36,Nua
4801,8415780.62,520852.91,122.52,Nua
4802,8415773.01,520919.30,179.86,Nua
4803,8415764.22,520933.70,99.81,Nua
4804,8415831.64,520918.71,180.88,Nua
4805,8415713.87,520951.13,206.75,Nua
4806,8415684.15,520920.33,111.42,Nua
4807,8415697.24,520929.07,211.17,Nua
4808,8415653.24,520938.91,154.28,Nua
4810,8415665.74,520950.90,69.10,Nua
4811,8415677.12,520941.24,155.47,Nua
4812,8415622.71,520948.01,106.48,Nua
4813,8415598.14,520988.44,237.02,Nua
