workp_id,log,lat,area,meshblock
13286,8415441.49,529377.27,332.34,Tafuna
13302,8415037.08,527663.93,349.38,Tafuna
13306,8414981.51,528295.77,357.32,Tafuna
13335,8415737.45,528351.84,363.75,Tafuna
13340,8415471.51,528209.06,346.49,Tafuna
13341,8415533.81,528070.86,346.49,Tafuna
13342,8415534.94,528039.14,346.49,Tafuna
13356,8415596.73,528416.80,122.54,Tafuna
13373,8416530.39,529387.99,48.66,Tafuna
13381,8415250.35,527642.64,145.90,Tafuna
13387,8415407.55,527912.61,0.00,Tafuna
13388,8415419.13,527922.06,0.00,Tafuna
13389,8415425.72,527936.65,0.00,Tafuna
13421,8415900.73,518804.91,352.72,Failolo
13432,8412326.62,527314.17,311.08,Vaitogi
13433,8412330.88,527352.65,1158.44,Vaitogi
13435,8412349.41,527398.92,372.06,Vaitogi
13442,8412602.31,528269.26,322.66,Vaitogi
13461,8412865.18,528363.36,351.14,Vaitogi
13463,8412873.04,528296.82,220.74,Vaitogi
13464,8412873.38,528216.21,327.55,Vaitogi
13467,8412888.62,528426.23,331.56,Vaitogi
13470,8412897.21,528401.76,341.35,Vaitogi
13472,8412914.68,528244.46,308.42,Vaitogi
13474,8412918.09,528360.23,412.11,Vaitogi
13476,8412932.48,528272.89,513.14,Vaitogi
13480,8412942.44,528336.28,335.78,Vaitogi
13481,8412954.10,528492.07,355.14,Vaitogi
13488,8412978.70,528621.79,353.81,Vaitogi
13506,8413009.72,528294.06,318.24,Vaitogi
13509,8413013.98,528538.42,590.09,Vaitogi
13518,8413042.53,527698.64,326.44,Vaitogi
13522,8413051.00,527474.64,386.74,Vaitogi
13525,8413065.55,528573.23,369.17,Vaitogi
13527,8413071.21,528027.94,388.74,Vaitogi
13535,8413086.37,528640.40,372.71,Vaitogi
13553,8413115.94,527522.61,315.09,Vaitogi
13554,8413120.55,528409.45,415.39,Vaitogi
13562,8413151.89,528402.12,578.52,Vaitogi
13564,8413161.61,528423.16,245.92,Vaitogi
13569,8413169.70,528557.40,381.85,Vaitogi
13570,8413175.85,527611.98,327.11,Vaitogi
13575,8413189.62,528571.33,337.34,Vaitogi
13579,8413197.45,528651.89,329.11,Vaitogi
13584,8413211.80,528355.98,374.63,Vaitogi
13588,8413230.14,528470.21,311.20,Vaitogi
13598,8413261.08,528560.48,451.72,Vaitogi
13601,8413263.31,528394.69,764.23,Vaitogi
13604,8413276.60,527661.57,362.04,Vaitogi
13605,8413287.61,528413.65,367.64,Vaitogi
13607,8413304.40,528352.96,714.74,Vaitogi
13612,8413325.00,528327.06,307.97,Vaitogi
13619,8413344.83,528318.82,326.88,Vaitogi
13621,8413356.55,528440.46,346.91,Vaitogi
13628,8413384.27,528254.57,313.77,Vaitogi
13632,8413399.01,528234.07,484.25,Vaitogi
13634,8413412.16,528176.17,335.05,Vaitogi
13665,8413510.93,527510.82,42.17,Vaitogi
13674,8413516.92,527902.38,607.93,Vaitogi
13677,8413530.05,528415.88,319.54,Vaitogi
13684,8413539.02,527831.24,414.34,Vaitogi
13687,8413551.83,528058.67,515.36,Vaitogi
13708,8413663.70,528060.36,183.36,Vaitogi
13709,8413662.69,528340.27,433.92,Vaitogi
13784,8414026.77,529070.23,244.82,Vaitogi
13806,8414090.45,528876.30,370.78,Vaitogi
13828,8414939.09,525586.47,478.52,Futiga
13835,8413147.11,525827.25,305.37,Futiga
13847,8413506.14,526011.19,359.02,Futiga
13862,8413565.08,525375.53,384.27,Futiga
13867,8413584.05,526194.90,357.67,Futiga
13868,8413587.32,526150.09,363.55,Futiga
13871,8413612.24,526062.01,371.41,Futiga
13872,8413617.43,526511.42,404.68,Futiga
13877,8413629.54,526154.84,545.19,Futiga
13880,8413634.62,526252.53,467.20,Futiga
13882,8413633.84,525997.18,450.42,Futiga
13885,8413643.82,526487.55,320.70,Futiga
13886,8413645.03,526336.06,380.35,Futiga
13888,8413640.25,526458.92,595.50,Futiga
13892,8413651.45,526114.19,552.24,Futiga
13893,8413651.48,526428.69,354.01,Futiga
13900,8413661.05,525949.52,377.10,Futiga
13907,8413673.51,526423.34,321.31,Futiga
13909,8413665.75,526277.55,609.72,Futiga
13911,8413678.46,526162.45,316.84,Futiga
13912,8413677.07,525878.97,318.20,Futiga
13913,8413680.43,526100.57,327.54,Futiga
13917,8413680.25,526306.71,370.05,Futiga
13918,8413683.71,526385.12,331.40,Futiga
13921,8413689.09,526348.54,388.19,Futiga
13923,8413701.67,525773.04,525.77,Futiga
13924,8413701.82,525752.30,359.97,Futiga
13926,8413708.57,525683.71,410.40,Futiga
13930,8413709.19,525827.51,631.38,Futiga
13931,8413719.25,525854.49,537.48,Futiga
13937,8413739.89,526137.43,544.86,Futiga
13938,8413749.70,525382.55,400.86,Futiga
13939,8413755.79,526311.32,302.22,Futiga
13942,8413759.24,526372.43,213.26,Futiga
13948,8413769.70,525995.25,822.77,Futiga
13951,8413779.31,526314.58,302.08,Futiga
13954,8413783.48,525956.88,361.86,Futiga
13960,8413795.46,526282.68,356.85,Futiga
13963,8413812.67,525960.40,301.74,Futiga
13964,8413825.19,525283.77,304.32,Futiga
13970,8413858.79,525762.50,442.42,Futiga
13972,8413854.59,525249.05,633.71,Futiga
13974,8413867.95,525328.40,683.78,Futiga
13976,8413887.38,525892.15,363.53,Futiga
14000,8414434.35,525271.18,346.01,Futiga
14028,8420405.20,530385.57,345.46,Fagasa
14034,8420445.59,530411.68,432.07,Fagasa
14051,8420562.98,530340.26,511.01,Fagasa
14065,8420607.53,530146.98,164.29,Fagasa
14069,8420611.47,530326.49,434.56,Fagasa
14079,8420676.87,530421.76,322.37,Fagasa
14081,8420677.66,530295.26,306.80,Fagasa
14098,8420755.15,530242.89,760.03,Fagasa
14099,8420773.91,530278.13,799.68,Fagasa
14111,8420552.12,529627.37,327.14,Fagasa
14171,8419946.44,529642.36,238.45,Fagasa
14188,8420273.08,529770.39,303.75,Fagasa
14236,8420364.98,529995.59,450.38,Fagasa
14242,8420458.02,530010.19,910.26,Fagasa
14279,8413245.04,523249.52,386.07,Leone
14290,8413367.68,523913.77,493.90,Leone
14304,8413411.06,523428.59,585.45,Leone
14306,8413422.16,523980.57,312.52,Leone
14309,8413427.34,523645.16,445.25,Leone
14311,8413432.04,523836.04,628.29,Leone
14313,8413442.13,524044.60,327.66,Leone
14314,8413445.14,523296.70,332.55,Leone
14320,8413472.69,523446.43,314.39,Leone
14321,8413472.39,523822.09,694.75,Leone
14326,8413477.98,523866.80,586.15,Leone
14329,8413509.84,523589.03,523.59,Leone
14345,8413561.06,523874.64,66.52,Leone
14347,8413557.67,523776.50,666.43,Leone
14356,8413578.12,523814.36,782.46,Leone
14360,8413589.04,523974.25,301.16,Leone
14365,8413591.22,523751.13,690.21,Leone
14382,8413624.01,523689.57,312.40,Leone
14418,8413692.80,523497.63,365.73,Leone
14432,8413730.77,523630.35,300.36,Leone
14445,8413741.01,523330.96,309.91,Leone
14449,8413748.19,523821.57,493.73,Leone
14456,8413773.22,523256.15,304.06,Leone
14467,8413797.98,523373.84,236.06,Leone
14477,8413815.03,523372.27,467.64,Leone
14479,8413812.47,523164.51,445.61,Leone
14480,8413819.13,523754.22,393.47,Leone
14483,8413821.69,523977.36,495.69,Leone
14489,8413831.21,523348.95,341.04,Leone
14502,8413855.94,523328.03,314.98,Leone
14509,8413857.88,524008.68,481.29,Leone
14528,8413883.14,523118.86,354.02,Leone
14556,8413923.61,524569.18,387.68,Leone
14557,8413930.33,523302.75,315.05,Leone
14608,8414001.01,524113.66,392.52,Leone
14609,8414003.24,523259.25,323.03,Leone
14612,8414002.37,523320.26,444.51,Leone
14614,8414004.83,523804.03,419.20,Leone
14626,8414009.55,523843.65,463.19,Leone
14643,8414036.91,523733.51,357.26,Leone
14647,8414041.75,525001.45,812.05,Leone
14651,8414037.19,524877.88,882.35,Leone
14663,8414063.27,523656.08,419.87,Leone
14666,8414070.57,523915.32,322.62,Leone
14706,8414100.53,523198.42,318.45,Leone
14731,8414114.75,523421.30,402.85,Leone
14740,8414123.50,523624.46,338.41,Leone
14742,8414123.26,523320.78,368.62,Leone
14774,8414145.25,523336.64,390.40,Leone
14782,8414152.20,523442.09,494.40,Leone
14783,8414162.32,523351.64,307.14,Leone
14788,8414171.25,523386.89,340.11,Leone
14818,8414191.52,522972.74,453.55,Leone
14830,8414207.33,523036.26,391.68,Leone
14833,8414207.74,523411.78,493.43,Leone
14838,8414216.98,524533.49,347.65,Leone
14859,8414240.17,524534.91,450.26,Leone
14860,8414240.05,523422.97,512.82,Leone
14870,8414238.32,523383.82,749.49,Leone
14874,8414254.61,523323.23,412.86,Leone
14891,8414274.86,524451.20,598.06,Leone
14898,8414286.61,523553.26,309.65,Leone
14905,8414291.05,523611.03,333.19,Leone
14911,8414317.53,523359.24,425.89,Leone
14912,8414324.38,523768.36,398.36,Leone
14922,8414343.29,523401.24,307.38,Leone
14931,8414354.34,523536.70,399.25,Leone
14945,8414390.29,524065.87,314.60,Leone
14954,8414399.99,523744.45,361.11,Leone
14968,8414418.22,523498.89,406.96,Leone
14977,8414433.03,523132.43,316.21,Leone
14987,8414448.77,523354.78,350.89,Leone
14989,8414450.91,523925.05,385.81,Leone
14994,8414453.06,523179.18,395.90,Leone
14995,8414455.11,524071.53,400.69,Leone
14998,8414462.20,523312.61,300.01,Leone
15001,8414456.90,523869.30,898.58,Leone
15002,8414470.49,523633.52,404.47,Leone
15006,8414474.29,523843.64,257.79,Leone
15013,8414490.25,524100.07,399.00,Leone
15027,8414509.10,523168.77,407.51,Leone
15037,8414535.28,523211.17,331.30,Leone
15038,8414542.32,523150.79,420.91,Leone
15054,8414572.00,523241.94,694.46,Leone
15056,8414580.70,523513.79,555.99,Leone
15059,8414579.40,523422.00,770.32,Leone
15064,8414578.26,523469.35,1304.96,Leone
15067,8414595.98,523654.52,453.16,Leone
15070,8414610.91,523585.14,378.19,Leone
15084,8414644.74,523229.73,311.13,Leone
15085,8414639.14,523192.35,712.19,Leone
15093,8414669.49,523270.70,338.28,Leone
15098,8414687.43,523223.53,533.98,Leone
15101,8414694.52,523518.07,328.76,Leone
15104,8414713.48,523381.61,352.98,Leone
15117,8414746.27,523318.20,383.08,Leone
15120,8414751.68,523636.84,328.92,Leone
15124,8414758.48,523077.12,312.31,Leone
15129,8414777.00,523485.60,446.07,Leone
15133,8414790.21,523215.26,429.78,Leone
15135,8414812.27,523796.40,300.04,Leone
15138,8414810.20,523163.09,811.57,Leone
15142,8414832.23,523054.75,405.51,Leone
15144,8414822.05,523246.43,721.14,Leone
15145,8414835.82,523123.68,444.22,Leone
15146,8414840.12,523227.26,556.27,Leone
15148,8414844.92,523586.84,584.31,Leone
15158,8414872.09,523314.16,426.88,Leone
15165,8414884.96,523093.20,347.36,Leone
15166,8414877.86,523173.09,1078.86,Leone
15174,8414901.16,523135.66,559.67,Leone
15178,8414909.94,523236.89,363.64,Leone
15187,8414924.49,523272.58,521.85,Leone
15197,8414937.53,523352.94,558.22,Leone
15200,8414943.87,522936.51,399.90,Leone
15204,8414953.25,523300.22,345.58,Leone
15205,8414956.28,523192.68,386.97,Leone
15206,8414957.76,523026.57,321.83,Leone
15208,8414963.35,522927.04,316.91,Leone
15210,8414977.43,523185.66,319.79,Leone
15211,8414973.22,523264.23,427.64,Leone
15214,8414988.72,523233.32,336.20,Leone
15221,8415035.63,523024.06,657.79,Leone
15228,8415066.77,523505.56,309.92,Leone
15238,8415090.36,522957.48,300.70,Leone
15248,8415110.12,522970.01,406.33,Leone
15254,8415121.19,522852.84,311.48,Leone
15262,8415141.34,522894.52,514.24,Leone
15285,8415174.69,523321.74,1097.70,Leone
15288,8415205.45,522894.32,319.49,Leone
15289,8415199.87,522923.42,328.38,Leone
15296,8415223.31,523015.21,495.00,Leone
15303,8415238.73,523384.41,462.98,Leone
15307,8415251.91,523361.01,395.24,Leone
15312,8415259.39,523533.34,564.63,Leone
15314,8415269.79,523453.29,525.78,Leone
15319,8415296.97,523375.41,309.24,Leone
15323,8415324.61,522932.83,355.13,Leone
15330,8415351.89,523322.36,476.42,Leone
15341,8415396.28,523530.86,555.88,Leone
15343,8415408.60,523288.14,306.08,Leone
15345,8415426.24,523479.28,454.18,Leone
15347,8415437.08,523533.70,531.61,Leone
15352,8415463.60,523535.53,392.75,Leone
15355,8415483.79,523425.03,380.44,Leone
15356,8415500.36,523549.62,383.64,Leone
15369,8415740.05,523651.88,317.94,Leone
15378,8416049.17,523397.39,352.08,Leone
15379,8416052.42,523530.76,522.95,Leone
15392,8414475.46,523794.10,181.52,Leone
15405,8413764.90,523182.92,382.53,Leone
15533,8417006.65,528153.85,126.66,Malaeimi
15583,8412620.07,524256.50,427.82,Vailoatai
15585,8412618.29,524015.39,464.91,Vailoatai
15595,8412648.47,524343.66,338.48,Vailoatai
15601,8412660.04,524096.68,427.81,Vailoatai
15607,8412684.22,523668.49,303.10,Vailoatai
15609,8412691.36,524133.23,304.83,Vailoatai
15615,8412692.94,523570.93,418.41,Vailoatai
15629,8412743.94,523645.81,333.86,Vailoatai
15631,8412739.84,523493.56,407.33,Vailoatai
15641,8412760.20,523467.52,366.79,Vailoatai
15671,8412833.01,523616.32,1036.03,Vailoatai
15677,8412852.74,524073.75,320.57,Vailoatai
15681,8412868.04,524118.83,704.14,Vailoatai
15685,8412885.72,524080.03,566.83,Vailoatai
15735,8414066.58,528262.59,310.12,Iliili
15741,8414092.42,528585.44,594.35,Iliili
15757,8414134.99,528800.32,103.69,Iliili
15765,8414140.14,528568.66,622.47,Iliili
15787,8414193.73,528663.68,372.31,Iliili
15807,8414273.61,526412.19,220.28,Iliili
15823,8414338.24,529137.82,210.24,Iliili
15887,8414436.30,527999.29,483.19,Iliili
15957,8414242.81,528394.44,307.84,Tafuna
15961,8414286.79,528497.20,344.01,Tafuna
15967,8414328.70,528515.79,459.25,Tafuna
15977,8414374.11,528460.58,324.11,Tafuna
15981,8414367.54,528530.33,561.54,Tafuna
15985,8414405.27,528529.99,694.44,Tafuna
15987,8414404.23,528583.23,882.95,Tafuna
15999,8414454.21,528796.45,517.68,Tafuna
16001,8414460.73,528488.49,445.91,Tafuna
16011,8414491.85,528522.41,321.01,Tafuna
16017,8414509.50,528879.33,253.45,Tafuna
16019,8414511.08,528528.97,449.90,Tafuna
16043,8414559.84,528359.51,312.42,Tafuna
16051,8414593.32,528669.92,576.25,Tafuna
16059,8414662.01,528508.10,362.45,Tafuna
16097,8414762.84,528221.63,606.11,Tafuna
16123,8414791.53,528364.74,482.87,Tafuna
16141,8414840.12,528391.61,326.43,Tafuna
16147,8414849.97,528182.89,379.86,Tafuna
16159,8414871.11,528481.63,303.68,Tafuna
16175,8414885.21,527631.58,313.00,Tafuna
16233,8414963.62,528049.07,314.74,Tafuna
16297,8415049.39,528022.44,353.89,Tafuna
16329,8415091.57,528015.87,385.04,Tafuna
16399,8413730.10,529236.34,330.09,Vaitogi
16403,8413822.63,528743.41,360.52,Vaitogi
16435,8414064.61,528924.32,371.23,Vaitogi
16459,8413681.20,524710.94,345.00,Leone
16477,8413837.20,524247.66,370.89,Leone
16479,8413841.85,524696.12,320.55,Leone
16513,8413986.20,524786.95,587.55,Leone
16515,8414006.58,525051.39,707.54,Leone
16517,8414012.43,524181.41,332.68,Leone
16523,8414017.47,525018.75,817.59,Leone
16527,8414031.78,524863.08,410.96,Leone
16553,8414111.67,524273.25,475.66,Leone
16591,8414196.66,524361.73,1193.44,Leone
16607,8414227.69,524527.27,1870.88,Leone
16611,8414288.40,524269.94,421.19,Leone
16615,8414573.74,523735.85,634.84,Leone
16621,8414643.56,523887.91,225.19,Leone
